dialogue_id,turn_index,speaker,utterance,emotion,num_listeners,listeners,relations,speaker_position,prev_speaker,prev_emotion,prev_utterance_len,next_speaker,next_emotion,utterance_len,utterance_word_count,voice_status,suppression_score
3560,7,馬軍,死無對證了。,sadness,1,韓東,friend,peer,韓東,neutral,188,韓東,sadness,6,1,neutral,2
3560,8,韓東,可不唄。,sadness,1,馬軍,friend,peer,馬軍,sadness,6,白鴿,surprise,4,1,neutral,2
3560,9,白鴿,是男孩還是女孩？,surprise,1,韓東,friend,peer,韓東,sadness,4,韓東,neutral,8,1,neutral,2
3560,10,韓東,是男孩。,neutral,1,白鴿,friend,peer,白鴿,surprise,8,白鴿,happiness,4,1,neutral,2
3560,11,白鴿,太好了！要是那個孩子還在的話，你們一定要想辦法把他找到。,happiness,1,韓東,friend,peer,韓東,neutral,4,,,28,1,neutral,1
3561,0,馬軍,那就趕快找呀？,surprise,2,"美玉,白鴿","friend,couple",peer,,,0,白鴿,surprise,7,1,amplified,0
3561,1,白鴿,她又不是住院生的，是扔在醫院走廊裏的，醫院怎麼會有記錄呢？,surprise,1,馬軍,couple,peer,馬軍,surprise,7,馬軍,surprise,29,1,neutral,1
3561,2,馬軍,不是找她。她生孩子當然沒有記錄。是找那幾個當時住院的人。他們不是看見有人撿孩子了嗎？,surprise,2,"美玉,白鴿","friend,couple",peer,白鴿,surprise,29,美玉,happiness,42,1,amplified,0
3561,3,美玉,對，這樣行。,happiness,1,馬軍,friend,peer,馬軍,surprise,42,,,6,1,neutral,1
3562,0,馬軍,我說你也可以上派出所去問一下，請他們給查一下檔案，二十二年前的那段時間，有什麼人來報過戶口？一個男孩，姓什麼，叫什麼，這也是一條線索。,neutral,1,曉華,friend,peer,,,0,曉華,happiness,67,1,neutral,2
3562,1,曉華,對，這也是個辦法。,happiness,1,馬軍,friend,peer,馬軍,neutral,67,,,9,1,neutral,1
3563,0,韓東,可以，我這就去。,happiness,1,曉華,friend,peer,,,0,曉華,happiness,8,1,neutral,1
3563,1,曉華,我跟你一塊去。,happiness,1,韓東,friend,peer,韓東,happiness,8,,,7,1,neutral,1
3564,0,韓東,這本來是個平平常常的山包，就因爲在山上蓋了這個紅磚房，才有了小紅山這個名兒。,happiness,1,美玉,other peer,peer,,,0,美玉,happiness,38,1,neutral,1
3564,1,美玉,挺好嘛。這個紅磚房是誰蓋的呀？,happiness,1,韓東,other peer,peer,韓東,happiness,38,韓東,neutral,15,1,neutral,2
3564,2,韓東,聽說是鐵路上的人蓋的。,neutral,1,美玉,other peer,peer,美玉,happiness,15,美玉,happiness,11,1,neutral,2
3564,3,美玉,住在這裏可不錯。,happiness,1,韓東,other peer,peer,韓東,neutral,11,,,8,1,neutral,1
3565,0,美玉,從這看下去真是太好了。,happiness,1,順子,other inferior,inferior,,,0,美玉,happiness,11,1,suppressed,3
3565,1,美玉,滑雪場我們去過了。,happiness,1,順子,other inferior,inferior,美玉,happiness,11,順子,neutral,9,1,suppressed,4
3565,2,順子,那我也上不去，上這個小紅山，我都累得不行了。咱們找個地方歇歇吧。,neutral,1,美玉,other superior,superior,美玉,happiness,9,美玉,happiness,32,1,neutral,2
3565,3,美玉,好吧，歇歇吧，我也累了。,happiness,1,順子,other inferior,inferior,順子,neutral,32,,,12,1,suppressed,3
3566,0,韓東,來，咱們在這坐一會吧。,neutral,2,"順子,美玉","child,other peer",inferior,,,0,順子,surprise,11,1,suppressed,3
3566,1,順子,在景陽鎮住了幾十年，我還沒上過這個小紅山呢。,surprise,1,韓東,parent,superior,韓東,neutral,11,韓東,surprise,22,1,neutral,1
3566,2,韓東,我也很少上來，沒事誰上這來呀？,surprise,1,順子,child,inferior,順子,surprise,22,美玉,surprise,15,1,suppressed,3
3566,3,美玉,除了這個紅磚房，再沒有別的房子了嗎？,surprise,1,韓東,other peer,peer,韓東,surprise,15,韓東,happiness,18,1,neutral,1
3566,4,韓東,有，那後邊有一大片呢，這是景陽鎮的一個村。,happiness,1,美玉,other peer,peer,美玉,surprise,18,順子,disgust,21,1,neutral,2
3566,5,順子,住在這裏也不錯，就是上下山太麻煩，累人。,disgust,1,韓東,parent,superior,韓東,happiness,21,韓東,neutral,20,1,suppressed,3
3566,6,韓東,住習慣了也沒啥，就跟住樓房上樓梯一樣。,neutral,1,順子,child,inferior,順子,disgust,20,順子,fear,19,1,suppressed,4
3566,7,順子,這山上吃水咋辦呀，也得上螞蟻河去挑嗎？,fear,1,韓東,parent,superior,韓東,neutral,19,韓東,neutral,19,1,suppressed,3
3566,8,韓東,不用，這裏有井水。,neutral,1,順子,child,inferior,順子,fear,19,順子,surprise,9,1,suppressed,4
3566,9,順子,這裏有朝鮮人嗎？,surprise,1,韓東,parent,superior,韓東,neutral,9,韓東,neutral,8,1,neutral,2
3566,10,韓東,可能沒有，朝鮮人都在高麗屯。,neutral,1,順子,child,inferior,順子,surprise,8,順子,neutral,14,1,suppressed,5
3566,11,順子,那還是住在高麗屯好。,neutral,1,韓東,parent,superior,韓東,neutral,14,美玉,neutral,10,1,suppressed,3
3566,12,美玉,媽媽，坐一會咱們就下去吧，快到吃飯的時間了。,neutral,1,順子,other inferior,inferior,順子,neutral,10,順子,disgust,22,1,suppressed,5
3566,13,順子,非得去吃飯嗎？,disgust,1,美玉,other superior,superior,美玉,neutral,22,美玉,surprise,7,1,neutral,2
3566,14,美玉,去吧。爸爸請客，咱們咋能不去呢？,surprise,1,順子,other inferior,inferior,順子,disgust,7,順子,surprise,16,1,suppressed,3
3566,15,順子,他都請了些啥客呀？,surprise,1,美玉,other superior,superior,美玉,surprise,16,美玉,happiness,9,1,neutral,1
3566,16,美玉,主要還是咱們家的人，還有馬廠長。聽我爸說，馬廠長是爸的老上司。當年我爸在廠裏幹活，馬廠長就是廠長。這次我們回來，第一個見到的熟人就是馬廠長。還有鎮上的領導。他們都給我們幫了挺大的忙。,happiness,1,順子,other inferior,inferior,順子,surprise,9,順子,disgust,91,1,suppressed,4
3566,17,順子,都是領導，還叫咱們去幹啥？,disgust,1,美玉,other superior,superior,美玉,happiness,91,,,13,1,neutral,2
3567,0,李鎮長,怎麼，剛來了幾天就要走了？,surprise,1,韓長林,friend,peer,,,0,韓長林,sadness,13,1,neutral,1
3567,1,韓長林,時間不短了，在外面覺得很累，孩子還得上學。,sadness,1,李鎮長,friend,peer,李鎮長,surprise,13,王經理,surprise,21,1,neutral,2
3567,2,王經理,住在這裏還習慣吧？,surprise,1,韓長林,friend,peer,韓長林,sadness,21,韓長林,happiness,9,1,neutral,1
3567,3,韓長林,習慣，這裏條件很好，服務也很周到。,happiness,1,王經理,friend,peer,王經理,surprise,9,馬洪偉,happiness,17,1,neutral,1
3567,4,馬洪偉,一走四十年，這次回來和親人團聚，不容易。,happiness,1,韓長林,friend,peer,韓長林,happiness,17,韓長林,happiness,20,1,neutral,1
3567,5,韓長林,是呀。要知道這邊這麼好，早該回來看看。,happiness,1,馬洪偉,friend,peer,馬洪偉,happiness,20,李鎮長,happiness,19,1,neutral,1
3567,6,李鎮長,是呀，早該回來。,happiness,1,韓長林,friend,peer,韓長林,happiness,19,馬洪偉,sadness,8,1,neutral,1
3567,7,馬洪偉,現在也不晚。再說，早幾年也沒條件，想回也回不來。,sadness,1,韓長林,friend,peer,李鎮長,happiness,8,李鎮長,happiness,24,1,neutral,2
3567,8,李鎮長,現在好了，旅遊的多了，都能出國旅遊了。,happiness,2,"馬洪偉,韓長林","friend,friend",peer,馬洪偉,sadness,24,王經理,happiness,19,1,amplified,0
3567,9,王經理,對，以後想啥時候來就啥時候來，韓國離這裏也不遠。,happiness,1,韓長林,friend,peer,李鎮長,happiness,19,韓長林,happiness,24,1,neutral,1
3567,10,韓長林,是，是。,happiness,3,"李鎮長,王經理,馬洪偉","friend,friend,friend",peer,王經理,happiness,24,,,4,1,amplified,0
3568,0,白鴿,今天總共有幾個客人呀？椅子夠嗎？,fear,1,馬軍,couple,peer,,,0,馬軍,neutral,16,1,suppressed,3
3568,1,馬軍,我算算，韓東和他爸他媽，美玉和她爸，還有李鎮長、王經理、我爺爺，八個了。,neutral,1,白鴿,couple,peer,白鴿,fear,16,白鴿,surprise,36,1,neutral,2
3568,2,白鴿,你爸不來嗎？,surprise,1,馬軍,couple,peer,馬軍,neutral,36,馬軍,neutral,6,1,neutral,2
3568,3,馬軍,得來吧？九個，還有咱們倆，十一個。,neutral,1,白鴿,couple,peer,白鴿,surprise,6,白鴿,surprise,17,1,neutral,2
3568,4,白鴿,咱們倆還來嗎？,surprise,1,馬軍,couple,peer,馬軍,neutral,17,馬軍,surprise,7,1,neutral,1
3568,5,馬軍,怎麼不來？不是已經來了嗎？,surprise,1,白鴿,couple,peer,白鴿,surprise,7,白鴿,surprise,13,1,neutral,1
3568,6,白鴿,我是說，咱們還上桌嗎？,surprise,1,馬軍,couple,peer,馬軍,surprise,13,馬軍,happiness,11,1,neutral,1
3568,7,馬軍,得上呀，韓東肯定希望咱們跟他在一起嘛。,happiness,1,白鴿,couple,peer,白鴿,surprise,11,白鴿,neutral,19,1,neutral,2
3568,8,白鴿,那總共十一個，椅子夠了。,neutral,1,馬軍,couple,peer,馬軍,happiness,19,,,12,1,neutral,2
3569,0,王經理,不用介紹了，大家可能都知道，這是我們勞動服務公司總經理馬寶林，馬總。,happiness,2,"馬寶林,韓長林","subordinate,friend",inferior,,,0,馬寶林,happiness,34,1,neutral,2
3569,1,馬寶林,本公司雖然有吃住行一條龍服務，可是條件有限，請多包涵，有不到之處還請多加指教。現在讓我敬各位一杯，表示歡迎，請賞光，乾杯！,happiness,2,"王經理,韓長林","boss,friend",superior,王經理,happiness,34,,,61,1,amplified,0
3570,0,馬軍,走，咱們也走吧。,happiness,1,白鴿,couple,peer,,,0,白鴿,fear,8,1,neutral,1
3570,1,白鴿,合適嗎？,fear,1,馬軍,couple,peer,馬軍,happiness,8,,,4,1,neutral,2
3571,0,馬軍,韓東都走了，咱們在這幹啥？,surprise,1,白鴿,couple,peer,,,0,白鴿,surprise,13,1,neutral,1
3571,1,白鴿,咱們上哪兒？,surprise,1,馬軍,couple,peer,馬軍,surprise,13,,,6,1,neutral,1
3572,0,馬軍,上我家去吧，正好跟我媽說說。,happiness,1,白鴿,couple,peer,,,0,白鴿,happiness,14,1,neutral,1
3572,1,白鴿,好，走吧。,happiness,1,馬軍,couple,peer,馬軍,happiness,14,,,5,1,neutral,1
3573,0,李鎮長,兩位老人這就要走嗎？,surprise,2,"王經理,韓東","friend,stranger",peer,,,0,韓東,neutral,10,1,amplified,0
3573,1,韓東,他們從來不在外面吃飯，可能不適應這個環境。,neutral,1,李鎮長,stranger,peer,李鎮長,surprise,10,王經理,happiness,21,1,neutral,2
3573,2,王經理,先在賓館休息一下吧，我去開個房間。,happiness,2,"李鎮長,韓東","friend,friend",peer,韓東,neutral,21,,,17,1,amplified,0
3574,0,韓東,不用了，他們就是想回家。謝謝王經理。,happiness,1,王經理,friend,peer,,,0,王經理,happiness,18,1,neutral,1
3574,1,王經理,也好，那就請自便了。,happiness,1,韓東,friend,peer,韓東,happiness,18,,,10,1,neutral,1
3575,0,白鴿,叔叔阿姨怎麼了，沒事吧？,fear,1,韓東,friend,peer,,,0,韓東,surprise,12,1,neutral,2
3575,1,韓東,沒事，我先送他們回去。你們不要走吧？,surprise,1,白鴿,friend,peer,白鴿,fear,12,,,18,1,neutral,1
3576,0,馬軍,你跟美玉都走了，我們在這幹啥？你們回高麗屯嗎？,surprise,1,韓東,friend,peer,,,0,韓東,neutral,23,1,neutral,2
3576,1,韓東,是。,neutral,1,馬軍,friend,peer,馬軍,surprise,23,,,2,1,neutral,2
3577,0,王經理,李鎮長，咱們回去吧。,neutral,1,李鎮長,friend,peer,,,0,李鎮長,surprise,10,1,neutral,2
3577,1,李鎮長,還回去嗎？不方便吧？他們家裏好像發生了什麼競事。,surprise,1,王經理,friend,peer,王經理,neutral,10,王經理,surprise,24,1,neutral,1
3577,2,王經理,不進去打個招呼嗎？,surprise,1,李鎮長,friend,peer,李鎮長,surprise,24,李鎮長,neutral,9,1,neutral,2
3577,3,李鎮長,回頭你跟他們解釋一下吧。,neutral,1,王經理,friend,peer,王經理,surprise,9,王經理,happiness,12,1,neutral,2
3577,4,王經理,也行，到我這裏來坐坐吧。,happiness,1,李鎮長,friend,peer,李鎮長,neutral,12,李鎮長,happiness,12,1,neutral,1
3577,5,李鎮長,好。,happiness,1,王經理,friend,peer,王經理,happiness,12,,,2,1,neutral,1
3578,0,美玉,媽媽，您怎麼了，哪兒不舒服嗎？,fear,1,順子,other inferior,inferior,,,0,順子,surprise,15,1,suppressed,4
3578,1,順子,那個人是誰？,surprise,1,美玉,other superior,superior,美玉,fear,15,美玉,surprise,6,1,neutral,1
3578,2,美玉,哪個人？,surprise,1,順子,other inferior,inferior,順子,surprise,6,順子,surprise,4,1,suppressed,3
3578,3,順子,就是最後進來的那一個？,surprise,1,美玉,other superior,superior,美玉,surprise,4,韓東,neutral,11,1,neutral,2
3578,4,韓東,那是馬軍他爸。,neutral,1,順子,child,inferior,順子,surprise,11,順子,surprise,7,1,suppressed,4
3578,5,順子,馬軍是誰？,surprise,1,韓東,parent,superior,韓東,neutral,7,韓東,happiness,5,1,neutral,1
3578,6,韓東,馬軍就是在他來之前，和女孩一塊進來的那個，是我的好朋友，我們從小就在一塊玩。我不是叫他們了嗎？我是叫給您看的。,happiness,1,順子,child,inferior,順子,surprise,5,順子,sadness,55,1,suppressed,3
3578,7,順子,那孩子和你長的一模一樣，就是沒讓我好好看看他。,sadness,1,韓東,parent,superior,韓東,happiness,55,韓東,happiness,23,1,neutral,2
3578,8,韓東,以後有的是機會看他。,happiness,1,順子,child,inferior,順子,sadness,23,順子,surprise,10,1,suppressed,3
3578,9,順子,最後進來的那個人是他爸？,surprise,1,韓東,parent,superior,韓東,happiness,10,韓東,neutral,12,1,neutral,2
3578,10,韓東,是呀，就是他。,neutral,1,順子,child,inferior,順子,surprise,12,順子,surprise,7,1,suppressed,4
3578,11,順子,怎麼會是他？他是誰？他是幹什麼的？是個大官嗎？,surprise,1,韓東,parent,superior,韓東,neutral,7,韓東,surprise,23,1,neutral,1
3578,12,韓東,不是大官，是林業局的幹部。怎麼了媽？,surprise,1,順子,child,inferior,順子,surprise,23,美玉,surprise,18,1,suppressed,3
3578,13,美玉,媽媽，您認識他嗎？他怎麼了？,surprise,1,順子,other inferior,inferior,韓東,surprise,18,順子,surprise,14,1,suppressed,3
3578,14,順子,我不認識他。可是我見過他。我忘不了他！,surprise,2,"美玉,韓東","other superior,parent",superior,美玉,surprise,14,,,19,1,amplified,0
3579,0,順子,就是他，帶着人來咱們家，把我和你爸押到那個大戲臺上，狠毒地打我們。你爸的肋骨給踢斷了兩根，腰也打傷了。從那個時候起，你爸的腰就直不起來了。,angry,3,"韓長波,美玉,韓東","spouse,other superior,parent",peer,,,0,韓東,surprise,69,1,neutral,1
3579,1,韓東,怎麼是他？馬軍的爸爸？媽媽您沒記錯吧？,surprise,1,順子,child,inferior,順子,angry,69,順子,angry,19,1,suppressed,4
3579,2,順子,我怎麼能記錯！我長這麼大還沒見過像他那麼兇的人！,angry,1,韓東,parent,superior,韓東,surprise,19,韓長波,angry,24,1,suppressed,3
3579,3,韓長波,就是他！就是他帶人抓的我們。我忘不了他！,angry,3,"順子,美玉,韓東","spouse,other superior,parent",peer,順子,angry,24,美玉,angry,20,1,neutral,2
3579,4,美玉,怎麼會是這樣的？他們爲什麼要這樣幹？他們這樣胡作非爲就沒人管嗎？,angry,3,"順子,韓長波,韓東","other inferior,other inferior,other peer",inferior,韓長波,angry,20,韓東,sadness,32,1,suppressed,3
3579,5,韓東,聽說那是文化大革命。,sadness,3,"順子,韓長波,美玉","child,child,other peer",inferior,美玉,angry,32,順子,angry,10,1,suppressed,4
3579,6,順子,我一輩子就是圍着鍋臺轉，大革命跟我有啥關係？我又沒有招惹他們。,angry,3,"韓長波,美玉,韓東","spouse,other superior,parent",peer,韓東,sadness,10,,,31,1,neutral,1
3580,0,順子,怎麼下不了手？開大會那天，臺子上押着一排人，都彎着腰，低着頭，脖子上掛着牌子，也都捱了打，就跟剛解放的時候鬥地主一個樣。,angry,2,"韓長波,美玉","spouse,other superior",peer,,,0,韓長波,angry,60,1,neutral,2
3580,1,韓長波,那個人最壞，他不光是帶人來咱們家抓人，在外面，他只要一碰到我就想打我。我最怕他。,angry,2,"順子,美玉","spouse,other superior",peer,順子,angry,60,美玉,fear,40,1,neutral,1
3580,2,美玉,怎麼會這樣？太可怕了。,fear,2,"順子,韓長波","other inferior,other inferior",inferior,韓長波,angry,40,,,11,1,suppressed,3
3581,0,馬軍,媽！,happiness,1,高秀英,child,inferior,,,0,白鴿,happiness,2,1,suppressed,3
3581,1,白鴿,阿姨！,happiness,1,高秀英,friend,peer,馬軍,happiness,2,高秀英,surprise,3,1,neutral,1
3581,2,高秀英,這麼快就回來了，吃完飯了？,surprise,2,"白鴿,馬軍","friend,parent",peer,白鴿,happiness,3,,,13,1,amplified,0
3582,0,高秀英,你爺爺呢？他怎麼沒回來？,surprise,1,馬軍,parent,superior,,,0,馬軍,neutral,12,1,neutral,2
3582,1,馬軍,我們沒吃飯。,neutral,1,高秀英,child,inferior,高秀英,surprise,12,高秀英,surprise,6,1,suppressed,4
3582,2,高秀英,沒吃飯？那你們幹啥去了？,surprise,1,馬軍,parent,superior,馬軍,neutral,6,,,12,1,neutral,1
3583,0,馬軍,我們沒吃成！我爸我爺爺他們在呢。,neutral,1,高秀英,child,inferior,,,0,高秀英,surprise,16,1,suppressed,4
3583,1,高秀英,你們沒吃成？怎麼沒吃成？出啥事了嗎？,surprise,1,馬軍,parent,superior,馬軍,neutral,16,,,18,1,neutral,1
3584,0,馬軍,開始的時候我爸不在，大夥剛喝了一口酒，我爸進來了。我爸一來就給大夥敬酒。韓東他媽一看見我爸立刻就特別失常，酒杯也掉了，拉着韓東他爸，叫上韓東轉身就走。韓美玉一看這樣，也跟着走了。我一看韓東韓美玉走了，我和白鴿也走了。,neutral,1,高秀英,child,inferior,,,0,高秀英,surprise,108,1,suppressed,4
3584,1,高秀英,你們一走，他那個席還不散了？,surprise,1,馬軍,parent,superior,馬軍,neutral,108,,,14,1,neutral,1
3585,0,馬軍,他們大人都在。,neutral,1,白鴿,couple,peer,,,0,白鴿,neutral,7,1,suppressed,3
3585,1,白鴿,“李鎮長和,neutral,1,馬軍,couple,peer,馬軍,neutral,7,,,5,1,neutral,2
3586,0,馬軍,那就剩下我爸跟我爺爺他們三個人了。,neutral,1,高秀英,child,inferior,,,0,高秀英,surprise,17,1,suppressed,4
3586,1,高秀英,韓東他媽爲啥失常呀？,surprise,1,馬軍,parent,superior,馬軍,neutral,17,,,10,1,neutral,1
3587,0,馬軍,誰知道？,neutral,1,白鴿,couple,peer,,,0,白鴿,neutral,4,1,suppressed,3
3587,1,白鴿,她一個家庭婦女，從來沒到過這種場合，一下來了那麼多人還不緊張？,neutral,1,馬軍,couple,peer,馬軍,neutral,4,,,31,1,neutral,2
3588,0,馬軍,不對。我爸沒來之前她都沒事，我爸一進來她才失常的。,neutral,1,高秀英,child,inferior,,,0,高秀英,disgust,25,1,suppressed,5
3588,1,高秀英,那種場合她就不應該去。我就從來不去。一個家庭婦女上那兒幹啥去？,disgust,1,馬軍,parent,superior,馬軍,neutral,25,,,31,1,neutral,2
3589,0,馬軍,反正這裏有問題。,neutral,1,高秀英,child,inferior,,,0,高秀英,surprise,8,1,suppressed,4
3589,1,高秀英,有啥問題？,surprise,1,馬軍,parent,superior,馬軍,neutral,8,,,5,1,neutral,1
3590,0,馬軍,誰知道？等我爸回來問問他就知道了。,neutral,2,"高秀英,白鴿","child,couple",inferior,,,0,白鴿,happiness,17,1,suppressed,3
3590,1,白鴿,馬軍，我要走了。阿姨，我回去了。,happiness,2,"高秀英,馬軍","friend,couple",peer,馬軍,neutral,17,高秀英,surprise,16,1,amplified,0
3590,2,高秀英,再玩一會吧？,surprise,1,白鴿,friend,peer,白鴿,happiness,16,,,6,1,neutral,1
3591,0,白鴿,不了。,neutral,1,高秀英,friend,peer,,,0,高秀英,surprise,3,1,neutral,2
3591,1,高秀英,小軍你送她！,surprise,1,白鴿,friend,peer,白鴿,neutral,3,,,6,1,neutral,1
3592,0,馬軍,我上她家去玩一會兒。,happiness,1,高秀英,child,inferior,,,0,高秀英,happiness,10,1,suppressed,3
3592,1,高秀英,早點回來！,happiness,1,馬軍,parent,superior,馬軍,happiness,10,,,5,1,neutral,1
3593,0,馬軍,知道。,happiness,1,白鴿,couple,peer,,,0,白鴿,happiness,3,1,neutral,1
3593,1,白鴿,阿姨再見！,happiness,1,馬軍,couple,peer,馬軍,happiness,3,,,5,1,neutral,1
3594,0,韓長林,“這事我兄弟一直也沒跟別人說，連女人自己都不知道。這次我回來他纔跟我說起這件事。他要是永遠不說也就罷了，一說出來反而成了他們的一塊心病，就爲了這個孩子。唉！,sadness,1,馬洪偉,friend,peer,,,0,馬洪偉,surprise,78,1,neutral,2
3594,1,馬洪偉,想不到，你們還扔過一個孩子！,surprise,1,韓長林,friend,peer,韓長林,sadness,78,韓長林,sadness,14,1,neutral,1
3594,2,韓長林,是呀，有了一個孩子本來應該是件好事，結果卻成了這個樣子。,sadness,1,馬洪偉,friend,peer,馬洪偉,surprise,14,,,28,1,neutral,2
3595,0,韓長林,馬廠長，馬經理，慢走！,happiness,2,"馬寶林,馬洪偉","friend,friend",peer,,,0,馬洪偉,happiness,11,1,amplified,0
3595,1,馬洪偉,韓先生請回吧！,happiness,1,韓長林,friend,peer,韓長林,happiness,11,馬寶林,surprise,7,1,neutral,1
3595,2,馬寶林,韓先生請留步！,surprise,1,韓長林,friend,peer,馬洪偉,happiness,7,,,7,1,neutral,1
3596,0,曉華,請問您是韓先生嗎？,surprise,1,韓長林,stranger,peer,,,0,韓長林,surprise,9,1,neutral,1
3596,1,韓長林,我是。你是——,surprise,1,曉華,stranger,peer,曉華,surprise,9,,,7,1,neutral,1
3597,0,曉華,我是韓東的朋友，我叫陳曉華。您就是韓東的伯父嗎？,surprise,1,韓長林,stranger,peer,,,0,韓長林,surprise,24,1,neutral,1
3597,1,韓長林,我是韓東的伯父。你看見韓東了嗎？,surprise,1,曉華,stranger,peer,曉華,surprise,24,,,16,1,neutral,1
3598,0,曉華,沒看見，我正要找他呢。我聽說他們一家人都在這裏吃飯，就上這來了。,surprise,1,韓長林,stranger,peer,,,0,韓長林,surprise,32,1,neutral,1
3598,1,韓長林,我們是在這裏吃飯。可是他和他的爸爸媽媽先走了。我也想找他們，不知道他們上哪兒去了？,surprise,1,曉華,stranger,peer,曉華,surprise,32,,,41,1,neutral,1
3599,0,曉華,如果他們不在這，那肯定是回家了。,neutral,1,韓長林,stranger,peer,,,0,韓長林,surprise,16,1,neutral,2
3599,1,韓長林,他們的家在哪兒？,surprise,1,曉華,stranger,peer,曉華,neutral,16,,,8,1,neutral,1
3600,0,曉華,在高麗屯。,neutral,1,韓長林,stranger,peer,,,0,韓長林,surprise,5,1,neutral,2
3600,1,韓長林,高麗屯？噢，對了，是高麗屯，我去過。姑娘，你知道高麗屯怎麼走嗎？,surprise,1,曉華,stranger,peer,曉華,neutral,5,,,32,1,neutral,1
3601,0,曉華,知道。,neutral,1,韓長林,stranger,peer,,,0,韓長林,surprise,3,1,neutral,2
3601,1,韓長林,你能帶我去嗎？,surprise,1,曉華,stranger,peer,曉華,neutral,3,,,7,1,neutral,1
3602,0,曉華,您要上高麗屯？,surprise,1,韓長林,stranger,peer,,,0,韓長林,happiness,7,1,neutral,1
3602,1,韓長林,是呀，我要去找找他們。,happiness,1,曉華,stranger,peer,曉華,surprise,7,,,11,1,neutral,1
3603,0,曉華,高麗屯挺遠的，要去得顧個車。,neutral,1,韓長林,stranger,peer,,,0,韓長林,happiness,14,1,neutral,2
3603,1,韓長林,顧車也行，在哪兒顧呢？,happiness,1,曉華,stranger,peer,曉華,neutral,14,,,11,1,neutral,1
3604,0,曉華,您先在房間裏等等吧，我去顧車，車來了我叫您。,happiness,1,韓長林,stranger,peer,,,0,韓長林,happiness,22,1,neutral,1
3604,1,韓長林,好吧，謝謝姑娘！,happiness,1,曉華,stranger,peer,曉華,happiness,22,,,8,1,neutral,1
3605,0,曉華,叔叔，咱們走吧。,happiness,1,韓長林,friend,peer,,,0,韓長林,surprise,8,1,neutral,1
3605,1,韓長林,噢，車來了，走吧。,surprise,1,曉華,friend,peer,曉華,happiness,8,,,9,1,neutral,1
3606,0,韓長林,姑娘，我來付。,happiness,1,曉華,friend,peer,,,0,曉華,happiness,7,1,neutral,1
3606,1,曉華,我有錢。,happiness,1,韓長林,friend,peer,韓長林,happiness,7,韓長林,surprise,4,1,neutral,1
3606,2,韓長林,我知道你有錢，但這錢是應該由我來付的。多少錢？,surprise,1,曉華,friend,peer,曉華,happiness,4,,,23,1,neutral,1
3607,0,美玉,爸爸！您怎麼來了？,surprise,1,韓長林,child,inferior,,,0,韓長林,happiness,9,1,suppressed,3
3607,1,韓長林,我來看看你們，順便接你們回去。,happiness,2,"美玉,韓東","parent,other superior",superior,美玉,surprise,9,,,15,1,amplified,0
3608,0,曉華,我上賓館找你，碰上韓先生了，正好他要上這來，我就跟他一塊來了。,happiness,1,美玉,friend,peer,,,0,美玉,happiness,31,1,neutral,1
3608,1,美玉,曉華姐！,happiness,1,曉華,friend,peer,曉華,happiness,31,,,4,1,neutral,1
3609,0,韓東,你找我有事嗎？,surprise,1,曉華,friend,peer,,,0,曉華,neutral,7,1,neutral,2
3609,1,曉華,沒啥事，主要是找馬軍，有個客戶來了，我想讓他快點回青河去。,neutral,1,韓東,friend,peer,韓東,surprise,7,,,29,1,neutral,2
3610,0,順子,怎麼一塊兒都來啦？快進屋吧！,surprise,1,韓長波,spouse,peer,,,0,韓長波,happiness,14,1,neutral,1
3610,1,韓長波,二哥！,happiness,1,順子,spouse,peer,順子,surprise,14,,,3,1,neutral,1
3611,0,美玉,嗨！今天咱們家大團圓啦！你們看，大爺、爸爸、媽媽、哥哥、嫂子，還有我，不是都來了嗎？,happiness,4,"順子,韓長波,曉華,韓長林","other inferior,other inferior,friend,child",inferior,,,0,順子,disgust,42,1,suppressed,3
3611,1,順子,別亂說，人家姑娘怎麼是你嫂子呢？,disgust,1,美玉,other superior,superior,美玉,happiness,42,美玉,happiness,16,1,neutral,2
3611,2,美玉,她肯定是我嫂子！我來第一眼看見她，我就斷定，這就是我未來的嫂子。曉華姐，你說是不是？,happiness,2,"順子,曉華","other inferior,friend",inferior,順子,disgust,16,曉華,happiness,42,1,neutral,2
3611,3,曉華,是不是都讓你說了，我還說啥？,happiness,1,美玉,friend,peer,美玉,happiness,42,美玉,happiness,14,1,neutral,1
3611,4,美玉,你們看，她承認了吧！,happiness,4,"順子,韓長波,曉華,韓長林","other inferior,other inferior,friend,child",inferior,曉華,happiness,14,順子,happiness,10,1,neutral,2
3611,5,順子,我們東子還有這個福氣嗎？,happiness,4,"韓長波,美玉,曉華,韓長林","spouse,other superior,friend,other peer",peer,美玉,happiness,10,美玉,happiness,12,1,amplified,0
3611,6,美玉,有，肯定有！媽媽，這也是您的福氣呀！,happiness,1,順子,other inferior,inferior,順子,happiness,12,順子,happiness,18,1,suppressed,3
3611,7,順子,嗯。,happiness,1,美玉,other superior,superior,美玉,happiness,18,美玉,sadness,2,1,neutral,1
3611,8,美玉,要是我小哥哥也在就好了，那咱們家就更大團圓了。,sadness,4,"順子,韓長波,曉華,韓長林","other inferior,other inferior,friend,child",inferior,順子,happiness,2,韓長林,surprise,23,1,suppressed,3
3611,9,韓長林,誰是你小哥哥？,surprise,1,美玉,parent,superior,美玉,sadness,23,美玉,surprise,7,1,neutral,1
